Application_Name,Date,Volume_B2B_Miilon,Value_B2B_Cr,Volume_B2C_Million,Value_B2C_Cr,Volume_Milllion,Value_Cr,Volume_Customer_Million,Value_Customer_Cr
SBI Bank Apps,01-05-2022 00:00,0,0,0,0,4.18,2195.66,4.18,2195.66
SBI Bank Apps,01-06-2022 00:00,0,0,0,0,3.83,1947.1,3.83,1947.1
SBI Bank Apps,01-07-2022 00:00,0,0,0,0,4.15,2013.47,4.15,2013.47
SBI Bank Apps,01-08-2022 00:00,0,0,0,0,4.1,1926.51,4.1,1926.51
SBI Bank Apps,01-09-2022 00:00,0,0,0,0,3.57,1818.89,3.57,1818.89
SBI Bank Apps,01-10-2022 00:00,0,0.01,0,0,4.1,1936.72,4.1,1936.72
SBI Bank Apps,01-11-2022 00:00,0,0,0,0,4.07,1876.46,4.07,1876.46
SBI Bank Apps,01-12-2022 00:00,0,0,0,0,4.22,1928.43,4.22,1928.43
SBI Bank Apps,01-01-2023 00:00,0,0,0,0,4.06,1901.92,4.06,1901.92
SBI Bank Apps,01-02-2023 00:00,0,0.05,0,0,3.72,1753.93,3.72,1753.88
SBI Bank Apps,01-03-2023 00:00,0,0.08,0,0,4.36,2011.65,4.36,2011.57
SBI Bank Apps,01-04-2023 00:00,0,0.11,0,0,4.09,1910.15,4.09,1910.04
SBI Bank Apps,01-05-2023 00:00,0.01,0,0,0,4.48,1969.95,4.48,1969.72
SBI Bank Apps,01-06-2023 00:00,0,0.4,0,0,4.64,1959.7,4.6,1959.3
SBI Bank Apps,01-07-2023 00:00,0.02,0.52,0,0,5.01,2095.15,4.99,2094.63
SBI Bank Apps,01-08-2023 00:00,0.02,0.67,0,0,5.39,2104.81,5.36,2104.14
SBI Bank Apps,01-09-2023 00:00,0.02,0.64,0,0,5.42,2130.89,5.4,2130.26
SBI Bank Apps,01-10-2023 00:00,0.02,0.6,0,0,5.53,2186.05,5.51,2185.45
SBI Bank Apps,01-11-2023 00:00,0.02,0.66,0,0,5.38,2163.09,5.36,2162.43
SBI Bank Apps,01-12-2023 00:00,0.03,0.85,0,0,6.16,2362.9,6.13,2362.05
SBI Bank Apps,01-01-2024 00:00,0.03,0.87,0,0,6.13,2426.73,6.1,2425.87
SBI Bank Apps,01-02-2024 00:00,0.03,1.03,0,0,6.2,2351.46,6.17,2350.42
SBI Bank Apps,01-03-2024 00:00,0,0,0,0,10.46,3035.13,10.46,3035.13
SBI Bank Apps,01-04-2024 00:00,0.04,1.14,0,0,6.53,2386.79,6.49,2385.64
SBI Bank Apps,01-05-2024 00:00,0,0,0,0,7.12,2494.2,7.12,2494.2
SBI Bank Apps,01-06-2024 00:00,0,0,0,0,7.22,2426.08,7.22,2426.08
SBI Bank Apps,01-07-2024 00:00,0,0,0,0,8.06,2691.74,8.06,2691.74
SBI Bank Apps,01-08-2024 00:00,0,0,0,0,9,2827.84,9,2827.84
SBI Bank Apps,01-09-2024 00:00,0,0,0,0,9.8,2883.42,9.8,2883.41
SBI Bank Apps,01-10-2024 00:00,0,0,0,0,11.73,3527.88,11.73,3527.88
SBI Bank Apps,01-11-2024 00:00,0,0,0,0,10.46,3035.13,10.46,3035.13
Shriram One,01-07-2023 00:00,0,0,0,0,0.01,0.21,0.01,0.21
Shriram One,01-08-2023 00:00,0,0,0,0,0.04,2.33,0.04,2.33
Shriram One,01-09-2023 00:00,0,0,0,0,0.03,2.8,0.03,2.8
Shriram One,01-10-2023 00:00,0,0,0,0,0.15,9.43,0.15,9.43
Shriram One,01-11-2023 00:00,0,0,0,0,0.09,10.06,0.09,10.06
Shriram One,01-12-2023 00:00,0,0,0,0,0.33,19.47,0.33,19.47
Shriram One,01-01-2024 00:00,0,0,0,0,0.59,31.86,0.59,31.86
Shriram One,01-02-2024 00:00,0,0,0,0,0.35,31.2,0.35,31.2
Shriram One,01-03-2024 00:00,0,0,0,0,0.38,39.72,0.38,39.72
Shriram One,01-04-2024 00:00,0,0,0,0,0.4,37.49,0.4,37.49
Shriram One,01-05-2024 00:00,0,0,0,0,0.29,36.28,0.29,36.28
Shriram One,01-06-2024 00:00,0,0,0,0,0.28,37.04,0.28,37.04
Shriram One,01-07-2024 00:00,0,0,0,0,0.3,35.64,0.3,35.64
Shriram One,01-08-2024 00:00,0,0,0,0,0.33,37.87,0.33,37.87
Shriram One,01-09-2024 00:00,0,0,0,0,0.35,42.33,0.35,42.33
Shriram One,01-10-2024 00:00,0,0,0,0,0.47,47.25,0.47,47.25
Shriram One,01-11-2024 00:00,0,0,0,0,0.38,39.72,0.38,39.72
Slash,01-11-2022 00:00,0,0,0,0,0.01,0.28,0.01,0.28
Slash,01-12-2022 00:00,0,0,0,0,0.01,0.79,0.01,0.79
Slash,01-01-2023 00:00,0,0,0,0,0.01,0.68,0.01,0.68
Slash,01-02-2023 00:00,0,0,0,0,0.01,0.49,0.01,0.49
Slash,01-04-2023 00:00,0,0,0,0,0.01,0.32,0.01,0.32
Slice,01-11-2022 00:00,0,0,0,0,0.51,206.66,0.51,206.66
Slice,01-12-2022 00:00,0,0,0,0,0.15,15.74,0.15,15.74
Slice,01-01-2023 00:00,0,0,0,0,0.22,45.82,0.22,45.82
Slice,01-02-2023 00:00,0,0,0,0,0.47,117.78,0.47,117.78
Slice,01-04-2023 00:00,0,0,0,0,0.66,170.62,0.66,170.62
Slice,01-05-2023 00:00,0,0,0,0,0.83,194.68,0.83,194.68
Slice,01-06-2023 00:00,0,0,0,0,0.88,272.8,0.9,272.8
Slice,01-07-2023 00:00,0,0,0,0,0.94,301,0.94,301
Slice,01-08-2023 00:00,0,0,0,0,0.96,306.89,0.96,306.89
Slice,01-09-2023 00:00,0,0,0,0,0.03,3.8,0.03,3.8
Slice,01-09-2023 00:00,0,0,0,0,1.06,310.9,1.06,310.9
Slice,01-10-2023 00:00,0,0,0,0,0.33,18.41,0.33,18.41
Slice,01-10-2023 00:00,0,0,0,0,1.33,340.4,1.33,340.4
Slice,01-11-2023 00:00,0,0,0,0,0.69,27.42,0.69,27.42
Slice,01-11-2023 00:00,0,0,0,0,1.58,359.47,1.58,359.47
Slice,01-12-2023 00:00,0,0,0,0,0.95,32.65,0.95,32.65
Slice,01-12-2023 00:00,0,0,0,0,1.96,403.07,1.96,403.07
Slice,01-01-2024 00:00,0,0,0,0,1.26,41.97,1.26,41.97
Slice,01-01-2024 00:00,0,0,0,0,2.01,407.98,2.01,407.98
Slice,01-02-2024 00:00,0,0,0,0,3.98,471.27,3.98,471.27
Slice,01-03-2024 00:00,0,0,0,0,11.54,845.13,11.54,845.13
Slice,01-04-2024 00:00,0,0,0,0,7.51,608.62,7.51,608.62
Slice,01-05-2024 00:00,0,0,0,0,9.05,646.12,9.05,646.12
Slice,01-06-2024 00:00,0,0,0,0,7.86,634.47,7.86,634.47
Slice,01-07-2024 00:00,0,0,0,0,9.41,708.27,9.41,708.27
Slice,01-08-2024 00:00,0,0,0,0,10.53,775.67,10.53,775.67
Slice,01-09-2024 00:00,0,0,0,0,10.62,792.06,10.62,792.06
Slice,01-10-2024 00:00,0,0,0,0,12.19,907.37,12.19,907.37
Slice,01-11-2024 00:00,0,0,0,0,11.54,845.13,11.54,845.13
South Indian Bank App,01-01-2022 00:00,0,0,0,0,0.13,41.4,0.13,41.4
South Indian Bank App,01-02-2022 00:00,0,0,0,0,0.12,38.69,0.12,38.69
South Indian Bank App,01-03-2022 00:00,0,0,0,0,0.13,44.63,0.13,44.63
South Indian Bank App,01-04-2022 00:00,0,0,0,0,0.13,45.03,0.13,45.03
South Indian Bank App,01-05-2022 00:00,0,0,0,0,0.14,49.73,0.14,49.73
South Indian Bank App,01-06-2022 00:00,0,0,0,0,0.14,46.66,0.14,46.66
South Indian Bank App,01-07-2022 00:00,0,0,0,0,0.15,46.97,0.15,46.97
South Indian Bank App,01-08-2022 00:00,0,0,0,0,0.16,52.73,0.16,52.73
South Indian Bank App,01-09-2022 00:00,0,0,0,0,0.17,56.54,0.17,56.54
South Indian Bank App,01-10-2022 00:00,0,0,0,0,0.19,58.2,0.19,58.2
South Indian Bank App,01-11-2022 00:00,0,0,0,0,0.2,58.1,0.2,58.1
South Indian Bank App,01-12-2022 00:00,0,0,0,0,0.18,53.2,0.18,53.2
South Indian Bank App,01-01-2023 00:00,0,0,0,0,0.19,56.75,0.19,56.75
South Indian Bank App,01-02-2023 00:00,0,0,0,0,0.2,54.81,0.2,54.81
South Indian Bank App,01-03-2023 00:00,0,0,0,0,0.22,66.08,0.22,66.08
South Indian Bank App,01-04-2023 00:00,0,0,0,0,0.22,63.81,0.22,63.81
South Indian Bank App,01-05-2023 00:00,0,0,0,0,0.25,71.46,0.25,71.46
South Indian Bank App,01-06-2023 00:00,0,0,0,0,0.25,70.5,0.3,70.5
South Indian Bank App,01-07-2023 00:00,0,0,0,0,0.25,73.83,0.25,73.83
South Indian Bank App,01-08-2023 00:00,0,0,0,0,0.28,77.42,0.28,77.42
South Indian Bank App,01-09-2023 00:00,0,0,0,0,0.26,72.9,0.26,72.9
South Indian Bank App,01-10-2023 00:00,0,0,0,0,0.22,69.36,0.22,69.36
South Indian Bank App,01-11-2023 00:00,0,0,0,0,0.25,74.07,0.25,74.07
South Indian Bank App,01-12-2023 00:00,0,0,0,0,0.3,86.96,0.3,86.96
South Indian Bank App,01-01-2024 00:00,0,0,0,0,0.33,105.23,0.33,105.23
South Indian Bank App,01-02-2024 00:00,0,0,0,0,0.36,104.62,0.36,104.62
South Indian Bank App,01-03-2024 00:00,0,0,0,0,0.59,167.92,0.59,167.92
South Indian Bank App,01-04-2024 00:00,0,0,0,0,0.43,129.71,0.43,129.71
South Indian Bank App,01-05-2024 00:00,0,0,0,0,0.47,141.47,0.47,141.47
South Indian Bank App,01-06-2024 00:00,0,0,0,0,0.49,144.78,0.49,144.78
South Indian Bank App,01-07-2024 00:00,0,0,0,0,0.56,159.32,0.56,159.32
South Indian Bank App,01-08-2024 00:00,0,0,0,0,0.62,168.87,0.62,168.87
South Indian Bank App,01-09-2024 00:00,0,0,0,0,0.6,169.06,0.6,169.06
South Indian Bank App,01-10-2024 00:00,0,0,0,0,0.61,179.8,0.61,179.8
South Indian Bank App,01-11-2024 00:00,0,0,0,0,0.59,167.92,0.59,167.92
Spice Money,01-03-2024 00:00,0,0,0,0,0.02,2.73,0.02,2.73
Spice Money,01-11-2024 00:00,0,0,0,0,0.02,2.73,0.02,2.73
Standard Chartered Bank App,01-01-2022 00:00,0,0,0,0,0.11,60.49,0.11,60.49
Standard Chartered Bank App,01-02-2022 00:00,0,0,0,0,0.12,64.7,0.12,64.7
Standard Chartered Bank App,01-03-2022 00:00,0,0,0,0,0.13,69.84,0.13,69.84
Standard Chartered Bank App,01-04-2022 00:00,0,0,0,0,0.12,68.15,0.12,68.15
Standard Chartered Bank App,01-05-2022 00:00,0,0,0,0,0.13,70.48,0.13,70.48
Standard Chartered Bank App,01-06-2022 00:00,0,0,0,0,0.13,69.13,0.13,69.13
Standard Chartered Bank App,01-07-2022 00:00,0,0,0,0,0.14,74.11,0.14,74.11
Standard Chartered Bank App,01-08-2022 00:00,0,0,0,0,0.14,73.6,0.14,73.6
Standard Chartered Bank App,01-09-2022 00:00,0,0.01,0,0,0.14,78.5,0.14,78.49
Standard Chartered Bank App,01-10-2022 00:00,0,0,0.07,2.29,0.22,88.92,0.15,86.63
Standard Chartered Bank App,01-11-2022 00:00,0,0,0.4,12.9,0.55,92.57,0.15,79.67
Standard Chartered Bank App,01-12-2022 00:00,0,0,0,0,0.16,90.42,0.16,90.42
Standard Chartered Bank App,01-01-2023 00:00,0,0,0,0,0.15,85.16,0.15,85.16
Standard Chartered Bank App,01-02-2023 00:00,0,0,0,0,0.14,82.79,0.14,82.79
Standard Chartered Bank App,01-03-2023 00:00,0,0,0,0,0.15,94.14,0.15,94.14
Standard Chartered Bank App,01-04-2023 00:00,0,0,0,0,0.16,94.22,0.16,94.21
Standard Chartered Bank App,01-05-2023 00:00,0,0,0,0,0.15,91.48,0.15,91.48
Standard Chartered Bank App,01-06-2023 00:00,0.2,150,0,0,1.4,672.6,1.2,522.6
Standard Chartered Bank App,01-07-2023 00:00,0.6,523.09,0,0,4.14,2129.38,3.54,1606.29
Standard Chartered Bank App,01-08-2023 00:00,0.28,144.89,0,0,3.59,514.44,3.31,369.55
Standard Chartered Bank App,01-09-2023 00:00,0.31,182.94,0,0,2.03,331.21,1.72,148.27
Standard Chartered Bank App,01-10-2023 00:00,2.61,1462,0,0,7.02,1702.59,4.41,240.59
Standard Chartered Bank App,01-11-2023 00:00,0.57,244.75,0,0,4.39,506.93,3.82,262.18
Standard Chartered Bank App,01-12-2023 00:00,0.47,157.36,0,0,3.63,406.63,3.17,249.27
Standard Chartered Bank App,01-01-2024 00:00,1.07,550.69,0,0,3.68,746.46,2.61,195.77
Standard Chartered Bank App,01-02-2024 00:00,0.92,911.82,0,0,4.02,1587.3,3.1,675.48
Standard Chartered Bank App,01-03-2024 00:00,0,0,0,0,0.18,114.58,0.18,114.58
Standard Chartered Bank App,01-04-2024 00:00,0,0.03,0,0,0.16,105.51,0.16,105.48
Standard Chartered Bank App,01-05-2024 00:00,0,0.02,0,0,0.16,114.42,0.16,114.4
Standard Chartered Bank App,01-06-2024 00:00,0,0.05,0,0,0.17,117.35,0.17,117.31
Standard Chartered Bank App,01-07-2024 00:00,0,0.04,0,0,0.17,116.72,0.17,116.68
Standard Chartered Bank App,01-08-2024 00:00,0,0.03,0,0,0.18,116.68,0.18,116.65
Standard Chartered Bank App,01-09-2024 00:00,0,0.02,0,0,0.17,108.86,0.17,108.84
Standard Chartered Bank App,01-10-2024 00:00,0,0.07,0,0,0.2,131.83,0.2,131.76
Standard Chartered Bank App,01-11-2024 00:00,0,0,0,0,0.18,114.58,0.18,114.58
super.money #,01-03-2024 00:00,0,0,0,0,78.49,3130.1,78.49,3130.1
super.money #,01-06-2024 00:00,0,0,0,0,0.13,5.04,0.13,5.04
super.money #,01-07-2024 00:00,0,0,0,0,2.5,75.7,2.5,75.7
super.money #,01-08-2024 00:00,0,0,0,0,11.63,385.77,11.63,385.77
super.money #,01-09-2024 00:00,0,0,0,0,25.75,1131.59,25.75,1131.59
super.money #,01-10-2024 00:00,0,0,0,0,49.68,2167.86,49.68,2167.86
super.money #,01-11-2024 00:00,0,0,0,0,78.49,3130.1,78.49,3130.1
SuperPay,01-03-2022 00:00,0,0,0,0,0.1,0.64,0.1,0.64
SuperPay,01-04-2022 00:00,0,0,0,0,0.02,0.4,0.02,0.4
Suryoday,01-08-2023 00:00,0,0,0,0,0.01,0.03,0.01,0.03
Suryoday,01-03-2024 00:00,0,0.01,0,0,0.08,0.23,0.08,0.22
Suryoday,01-06-2024 00:00,0,0,0,0,0.14,0.02,0.14,0.02
Suryoday,01-07-2024 00:00,0,0,0,0,0.13,0.03,0.13,0.03
Suryoday,01-08-2024 00:00,0,0,0,0,0.21,0.02,0.21,0.02
Suryoday,01-09-2024 00:00,0,0,0,0,0.29,0.03,0.29,0.03
Suryoday,01-10-2024 00:00,0,0,0,0,0.26,0.05,0.26,0.05
Suryoday,01-11-2024 00:00,0,0.01,0,0,0.08,0.23,0.08,0.22
Tamilnad Mercantile Bank Apps,01-04-2022 00:00,0,0,0,0,0.01,0.26,0.01,0.26
Tamilnad Mercantile Bank Apps,01-05-2022 00:00,0,0,0,0,0.01,1.13,0.01,1.13
Tamilnad Mercantile Bank Apps,01-06-2022 00:00,0,0,0,0,0.03,4.02,0.03,4.02
Tamilnad Mercantile Bank Apps,01-07-2022 00:00,0,0,0,0,0.05,6.78,0.05,6.78
Tamilnad Mercantile Bank Apps,01-08-2022 00:00,0,0,0,0,0.06,7.94,0.06,7.94
Tamilnad Mercantile Bank Apps,01-09-2022 00:00,0,0,0,0,0.06,9.21,0.06,9.21
Tamilnad Mercantile Bank Apps,01-10-2022 00:00,0,0,0,0,0.06,9.81,0.06,9.81
Tamilnad Mercantile Bank Apps,01-11-2022 00:00,0,0,0,0,0.07,10.48,0.07,10.48
Tamilnad Mercantile Bank Apps,01-12-2022 00:00,0,0,0,0,0.08,12.13,0.08,12.13
Tamilnad Mercantile Bank Apps,01-01-2023 00:00,0,0,0,0,0.07,11.67,0.07,11.67
Tamilnad Mercantile Bank Apps,01-02-2023 00:00,0,0,0,0,0.06,10.21,0.06,10.21
Tamilnad Mercantile Bank Apps,01-03-2023 00:00,0,0,0,0,0.07,12.42,0.07,12.42
Tamilnad Mercantile Bank Apps,01-04-2023 00:00,0,0,0,0,0.06,13.15,0.06,13.15
Tamilnad Mercantile Bank Apps,01-05-2023 00:00,0,0,0,0,0.07,14.83,0.07,14.83
Tamilnad Mercantile Bank Apps,01-06-2023 00:00,0,0,0,0,0.08,18.9,0.1,18.9
Tamilnad Mercantile Bank Apps,01-07-2023 00:00,0,0,0,0,0.1,23.5,0.1,23.5
Tamilnad Mercantile Bank Apps,01-08-2023 00:00,0,0,0,0,0.1,25.45,0.1,25.45
Tamilnad Mercantile Bank Apps,01-09-2023 00:00,0,0,0,0,0.1,26.99,0.1,26.99
Tamilnad Mercantile Bank Apps,01-10-2023 00:00,0,0,0,0,0.1,29.14,0.1,29.14
Tamilnad Mercantile Bank Apps,01-11-2023 00:00,0,0,0,0,0.1,29.13,0.1,29.13
Tamilnad Mercantile Bank Apps,01-12-2023 00:00,0,0,0,0,0.11,31.47,0.11,31.47
Tamilnad Mercantile Bank Apps,01-01-2024 00:00,0,0,0,0,0.12,32.85,0.12,32.85
Tamilnad Mercantile Bank Apps,01-02-2024 00:00,0,0,0,0,0.12,32.14,0.12,32.14
Tamilnad Mercantile Bank Apps,01-03-2024 00:00,0,0,0,0,0.07,23.33,0.07,23.33
Tamilnad Mercantile Bank Apps,01-04-2024 00:00,0,0,0,0,0.09,24.69,0.09,24.69
Tamilnad Mercantile Bank Apps,01-05-2024 00:00,0,0,0,0,0.08,25.66,0.08,25.66
Tamilnad Mercantile Bank Apps,01-06-2024 00:00,0,0,0,0,0.08,26.21,0.08,26.21
Tamilnad Mercantile Bank Apps,01-07-2024 00:00,0,0,0,0,0.08,24.19,0.08,24.19
Tamilnad Mercantile Bank Apps,01-08-2024 00:00,0,0,0,0,0.08,24.17,0.08,24.17
Tamilnad Mercantile Bank Apps,01-09-2024 00:00,0,0,0,0,0.07,22.04,0.07,22.04
Tamilnad Mercantile Bank Apps,01-10-2024 00:00,0,0,0,0,0.07,24.55,0.07,24.55
Tamilnad Mercantile Bank Apps,01-11-2024 00:00,0,0,0,0,0.07,23.33,0.07,23.33
TataNeu,01-04-2022 00:00,0,0,0,0,0.35,32.82,0.35,32.82
TataNeu,01-05-2022 00:00,0,0,0,0,0.22,30.33,0.22,30.33
TataNeu,01-06-2022 00:00,0,0,0,0,0.12,19.41,0.12,19.41
TataNeu,01-07-2022 00:00,0,0,0,0,0.11,17.26,0.11,17.26
TataNeu,01-08-2022 00:00,0,0,0,0,0.1,15.78,0.1,15.78
TataNeu,01-09-2022 00:00,0,0,0,0,0.13,17.23,0.13,17.23
TataNeu,01-10-2022 00:00,0,0,0,0,0.14,18.3,0.14,18.3
TataNeu,01-11-2022 00:00,0,0,0,0,0.14,17.17,0.14,17.17
TataNeu,01-12-2022 00:00,0,0,0,0,0.15,17.64,0.15,17.64
TataNeu,01-01-2023 00:00,0,0,0,0,0.11,14.79,0.11,14.79
TataNeu,01-02-2023 00:00,0,0,0,0,0.13,14.54,0.13,14.54
TataNeu,01-03-2023 00:00,0,0,0,0,0.12,15,0.12,15
TataNeu,01-04-2023 00:00,0,0,0,0,0.15,16.46,0.15,16.46
TataNeu,01-05-2023 00:00,0,0,0,0,0.15,19.28,0.15,19.28
TataNeu,01-06-2023 00:00,0,0,0,0,0.12,17.6,0.1,17.6
TataNeu,01-07-2023 00:00,0,0,0,0,0.1,16.7,0.1,16.7
TataNeu,01-08-2023 00:00,0,0,0,0,0.1,16.09,0.1,16.09
TataNeu,01-09-2023 00:00,0,0,0,0,0.09,14.82,0.09,14.82
TataNeu,01-10-2023 00:00,0,0,0,0,0.09,14.51,0.09,14.51
TataNeu,01-11-2023 00:00,0,0,0,0,0.08,11.36,0.08,11.36
TataNeu,01-12-2023 00:00,0,0,0,0,0.08,10.49,0.08,10.49
TataNeu,01-01-2024 00:00,0,0,0,0,0.08,11.48,0.08,11.48
TataNeu,01-02-2024 00:00,0,0,0,0,0.2,17.14,0.2,17.14
TataNeu,01-03-2024 00:00,0,0,0,0,0.3,78.83,0.3,78.83
TataNeu,01-04-2024 00:00,0,0,0,0,0.32,34.06,0.32,34.06
TataNeu,01-05-2024 00:00,0,0,0,0,0.18,25.1,0.18,25.1
TataNeu,01-06-2024 00:00,0,0,0,0,0.16,23.31,0.16,23.31
TataNeu,01-07-2024 00:00,0,0,0,0,0.17,26.16,0.17,26.16
TataNeu,01-08-2024 00:00,0,0,0,0,0.18,28.51,0.18,28.51
TataNeu,01-09-2024 00:00,0,0,0,0,0.21,40.5,0.21,40.5
TataNeu,01-10-2024 00:00,0,0,0,0,0.31,74.8,0.31,74.8
TataNeu,01-11-2024 00:00,0,0,0,0,0.3,78.83,0.3,78.83
Timepay,01-11-2023 00:00,0,0,0,0,0.04,1.2,0.04,1.2
Timepay,01-01-2024 00:00,0,0,0,0,0.03,0.33,0.03,0.33
Timepay,01-02-2024 00:00,0,0,0,0,0.42,3.95,0.42,3.95
Timepay,01-03-2024 00:00,0,0,0,0,1.72,19.88,1.72,19.88
Timepay,01-04-2024 00:00,0,0.1,0,0,2.16,24.25,2.15,24.14
Timepay,01-05-2024 00:00,0,0.1,0,0,1.61,17.69,1.61,17.59
Timepay,01-06-2024 00:00,0,0.09,0,0,1.82,20.2,1.82,20.11
Timepay,01-07-2024 00:00,0,0.08,0,0,2.16,20.52,2.16,20.43
Timepay,01-08-2024 00:00,0,0.02,0,0,1.29,12.9,1.29,12.89
Timepay,01-09-2024 00:00,0,0,0,0,1.74,15.26,1.74,15.26
Timepay,01-10-2024 00:00,0,0,0,0,2.15,18.6,2.15,18.6
Timepay,01-11-2024 00:00,0,0,0,0,1.72,19.88,1.72,19.88
TJSB Bank Apps,01-06-2022 00:00,0,0,0,0,0.01,2.1,0.01,2.1
TJSB Bank Apps,01-07-2022 00:00,0,0,0,0,0.01,2.26,0.01,2.26
TJSB Bank Apps,01-08-2022 00:00,0,0,0,0,0.01,2.2,0.01,2.2
TJSB Bank Apps,01-09-2022 00:00,0,0,0,0,0.01,2.06,0.01,2.06
TJSB Bank Apps,01-10-2022 00:00,0,0,0,0,0.01,1.86,0.01,1.86
TJSB Bank Apps,01-11-2022 00:00,0,0,0,0,0.01,2.25,0.01,2.25
Transerv,01-01-2023 00:00,0,0,0,0,0.01,0.71,0.01,0.71
Transerv,01-02-2023 00:00,0,0,0,0,0.02,3.13,0.02,3.13
Transerv,01-03-2023 00:00,0,0,0,0,0.06,8.11,0.06,8.11
True Balance,01-03-2024 00:00,0,0,0,0,0.29,33.18,0.29,33.18
True Balance,01-09-2024 00:00,0,0,0,0,0.05,6.37,0.05,6.37
True Balance,01-10-2024 00:00,0,0,0,0,0.13,16.51,0.13,16.51
True Balance,01-11-2024 00:00,0,0,0,0,0.29,33.18,0.29,33.18
UCO Bank App,01-01-2022 00:00,0,0,0,0,0.16,37.26,0.16,37.26
UCO Bank App,01-02-2022 00:00,0,0,0,0,0.16,35.05,0.16,35.05
UCO Bank App,01-03-2022 00:00,0,0,0,0,0.19,40.88,0.19,40.88
UCO Bank App,01-04-2022 00:00,0,0,0,0,0.21,41.48,0.21,41.48
UCO Bank App,01-05-2022 00:00,0,0,0,0,0.22,46.39,0.22,46.39
UCO Bank App,01-06-2022 00:00,0,0,0,0,0.22,42.3,0.22,42.3
UCO Bank App,01-07-2022 00:00,0,0,0,0,0.22,46.83,0.22,46.83
UCO Bank App,01-08-2022 00:00,0,0,0,0,0.25,65.69,0.25,65.69
UCO Bank App,01-09-2022 00:00,0,0,0,0,0.26,75.02,0.26,75.02
UCO Bank App,01-10-2022 00:00,0,0,0,0,0.28,80.38,0.28,80.38
UCO Bank App,01-11-2022 00:00,0,0,0,0,0.26,78.38,0.26,78.38
UCO Bank App,01-12-2022 00:00,0,0,0,0,0.31,93.32,0.31,93.32
UCO Bank App,01-01-2023 00:00,0,0,0,0,0.32,101.06,0.32,101.06
UCO Bank App,01-02-2023 00:00,0,0,0,0,0.31,97.44,0.31,97.44
UCO Bank App,01-03-2023 00:00,0,0,0,0,0.36,116.66,0.36,116.66
UCO Bank App,01-04-2023 00:00,0,0,0,0,0.34,111.87,0.34,111.87
UCO Bank App,01-05-2023 00:00,0,0,0,0,0.36,118.26,0.36,118.26
UCO Bank App,01-06-2023 00:00,0,0,0,0,0.33,107.6,0.3,107.6
UCO Bank App,01-07-2023 00:00,0,0,0,0,0.36,116.31,0.36,116.31
UCO Bank App,01-08-2023 00:00,0,0,0,0,0.38,132.77,0.38,132.77
UCO Bank App,01-09-2023 00:00,0,0,0,0,0.37,127.06,0.37,127.06
UCO Bank App,01-10-2023 00:00,0,0,0,0,0.28,85.33,0.28,85.33
UCO Bank App,01-11-2023 00:00,0,0,0,0,0.26,81.93,0.26,81.93
UCO Bank App,01-12-2023 00:00,0,0,0,0,0.29,94.81,0.29,94.81
UCO Bank App,01-01-2024 00:00,0,0,0,0,0.21,76.62,0.21,76.62
UCO Bank App,01-02-2024 00:00,0,0,0,0,0.17,61.26,0.17,61.26
UCO Bank App,01-03-2024 00:00,0,0,0,0,0.28,66.32,0.28,66.32
UCO Bank App,01-04-2024 00:00,0,0,0,0,0.16,54.3,0.16,54.3
UCO Bank App,01-05-2024 00:00,0,0,0,0,0.2,65.61,0.2,65.61
UCO Bank App,01-06-2024 00:00,0,0,0,0,0.22,67.4,0.22,67.4
UCO Bank App,01-07-2024 00:00,0,0,0,0,0.24,69.95,0.24,69.95
UCO Bank App,01-08-2024 00:00,0,0,0,0,0.24,53.95,0.24,53.95
UCO Bank App,01-09-2024 00:00,0,0,0,0,0.26,59.89,0.26,59.89
UCO Bank App,01-10-2024 00:00,0,0,0,0,0.31,77.02,0.31,77.02
UCO Bank App,01-11-2024 00:00,0,0,0,0,0.28,66.32,0.28,66.32
Ultracash,01-01-2022 00:00,0,0,0,0,2.14,177.63,2.14,177.63
Ultracash,01-02-2022 00:00,0,0,0,0,1.51,158.7,1.51,158.7
Ultracash,01-03-2022 00:00,0,0,0,0,0.03,1.12,0.03,1.12
Ultracash,01-04-2022 00:00,0,0,0,0,0.03,2.22,0.03,2.22
Ultracash,01-05-2022 00:00,0,0,0,0,0.05,4.4,0.05,4.4
Ultracash,01-06-2022 00:00,0,0,0,0,0.03,3.32,0.03,3.32
Ultracash,01-07-2022 00:00,0,0,0,0,0.03,2.08,0.03,2.08
Ultracash,01-08-2022 00:00,0,0,0,0,0.02,1.54,0.02,1.54
Ultracash,01-09-2022 00:00,0,0,0,0,0.01,0.7,0.01,0.7
Ultracash,01-10-2022 00:00,0,0,0,0,0.02,0.24,0.02,0.24
Ultracash,01-11-2022 00:00,0,0,0,0,0.02,0.27,0.02,0.27
Ultracash,01-12-2022 00:00,0,0,0,0,0.03,1.65,0.03,1.65
Ultracash,01-01-2023 00:00,0,0,0,0,0.04,2.25,0.04,2.25
Ultracash,01-02-2023 00:00,0,0,0,0,0.03,1.67,0.03,1.67
Ultracash,01-03-2023 00:00,0,0,0,0,0.04,2.61,0.04,2.61
Ultracash,01-04-2023 00:00,0,0,0,0,0.03,2.1,0.03,2.1
Ultracash,01-05-2023 00:00,0,0,0,0,0.01,1.13,0.01,1.13
Ultracash,01-06-2023 00:00,0,0,0,0,0.04,3.1,0,3.1
Ultracash,01-07-2023 00:00,0,0,0,0,0.07,5.01,0.07,5.01
